total_sulfur_dioxide,chlorides,volatile_acidity,alcohol,style
95.0,0.035,0.25,11.0,1
159.0,0.043,0.15,10.0,1
160.0,0.064,0.18,11.1,1
133.0,0.046,0.32,10.4,1
71.0,0.026000000000000002,0.55,11.8,1
84.0,0.027999999999999997,0.19,10.8,1
110.0,0.023,0.41,12.5,1
71.0,0.026000000000000002,0.55,11.8,1
136.0,0.049,0.2,11.6,1
133.0,0.046,0.32,10.4,1
163.0,0.05,0.26,11.5,1
142.0,0.051,0.21,10.1,1
215.0,0.04,0.34,9.2,1
142.0,0.051,0.21,10.1,1
190.0,0.168,0.43,9.2,1
149.0,0.16,0.3,8.9,1
60.0,0.179,0.26,10.1,1
180.0,0.046,0.32,8.9,1
150.0,0.037000000000000005,0.21,9.7,1
215.0,0.04,0.34,9.2,1
145.0,0.034,0.42,11.0,1
160.0,0.042,0.29,10.7,1
101.0,0.024,0.25,10.8,1
183.0,0.049,0.23,9.8,1
124.0,0.038,0.35,11.0,1
72.0,0.018000000000000002,0.2,10.4,1
155.0,0.046,0.27,10.2,1
160.0,0.042,0.29,10.7,1
104.0,0.028999999999999998,0.14,9.0,1
71.0,0.042,0.24,10.6,1
212.0,0.032,0.3,9.5,1
104.0,0.028999999999999998,0.14,9.0,1
104.0,0.027999999999999997,0.13,9.2,1
107.0,0.03,0.18,11.0,1
115.0,0.034,0.385,9.9,1
71.0,0.042,0.24,10.6,1
126.0,0.046,0.33,9.3,1
156.0,0.052000000000000005,0.34,9.6,1
155.0,0.05,0.33,9.5,1
172.0,0.031,0.28,9.7,1
123.0,0.034,0.23,9.7,1
146.0,0.042,0.21,8.7,1
146.0,0.042,0.21,8.7,1
101.0,0.026000000000000002,0.485,12.4,1
101.0,0.026000000000000002,0.485,12.4,1
155.0,0.028999999999999998,0.29,10.6,1
146.0,0.042,0.21,8.7,1
151.0,0.031,0.31,12.0,1
227.0,0.044000000000000004,0.29,9.0,1
169.0,0.04,0.46,8.8,1
223.0,0.04,0.28,9.5,1
96.0,0.036000000000000004,0.23,10.8,1
132.0,0.047,0.17,11.4,1
123.0,0.049,0.18,10.3,1
180.0,0.042,0.22,9.5,1
127.0,0.05,0.27,9.9,1
142.0,0.051,0.28,10.2,1
146.0,0.051,0.29,10.2,1
104.0,0.028999999999999998,0.32,11.0,1
126.0,0.03,0.33,12.1,1
173.0,0.057,0.34,9.1,1
140.0,0.04,0.19,9.5,1
164.0,0.043,0.23,9.5,1
189.0,0.045,0.27,9.8,1
180.0,0.042,0.22,9.5,1
123.0,0.049,0.18,10.3,1
124.0,0.039,0.36,9.6,1
198.0,0.055,0.22,10.2,1
119.0,0.042,0.17,10.5,1
117.0,0.044000000000000004,0.45,10.4,1
124.0,0.039,0.36,9.6,1
95.0,0.046,0.42,10.7,1
119.0,0.036000000000000004,0.33,10.5,1
111.0,0.028999999999999998,0.3,10.6,1
150.0,0.053,0.17,9.6,1
150.0,0.053,0.17,9.6,1
101.0,0.05,0.17,9.5,1
153.0,0.049,0.17,9.4,1
130.0,0.046,0.15,9.8,1
150.0,0.053,0.17,9.6,1
172.0,0.044000000000000004,0.25,9.2,1
176.0,0.045,0.24,9.5,1
93.0,0.043,0.76,9.2,1
136.0,0.052000000000000005,0.22,9.4,1
136.0,0.052000000000000005,0.22,9.4,1
146.0,0.048,0.28,9.3,1
129.0,0.05,0.32,9.1,1
145.0,0.046,0.24,9.5,1
163.0,0.055999999999999994,0.18,9.1,1
153.0,0.043,0.16,10.6,1
145.0,0.046,0.24,9.5,1
85.0,0.042,0.28,12.4,1
237.0,0.047,0.34,8.7,1
128.0,0.055999999999999994,0.27,8.8,1
153.0,0.043,0.16,10.6,1
129.0,0.05,0.32,9.1,1
234.0,0.057,0.24,9.0,1
141.0,0.048,0.24,10.3,1
163.0,0.055999999999999994,0.18,9.1,1
186.0,0.038,0.23,9.5,1
138.0,0.05,0.22,8.8,1
138.0,0.05,0.22,8.8,1
138.0,0.05,0.22,8.8,1
93.0,0.05,0.33,9.9,1
186.0,0.038,0.23,9.5,1
138.0,0.05,0.22,8.8,1
68.0,0.034,0.2,11.7,1
117.0,0.04,0.26,10.8,1
126.0,0.040999999999999995,0.2,12.0,1
122.0,0.033,0.16,10.3,1
154.0,0.076,0.25,9.0,1
109.0,0.035,0.39,12.2,1
173.0,0.051,0.26,9.9,1
154.0,0.076,0.25,9.0,1
109.0,0.035,0.39,12.2,1
163.0,0.048,0.28,10.1,1
174.0,0.055999999999999994,0.43,9.3,1
344.0,0.062,0.33,9.5,1
146.0,0.054000000000000006,0.5,9.2,1
115.0,0.036000000000000004,0.28,11.7,1
144.0,0.04,0.35,11.0,1
158.0,0.055999999999999994,0.22,9.6,1
158.0,0.055999999999999994,0.22,9.6,1
162.0,0.03,0.24,11.9,1
118.0,0.040999999999999995,0.26,10.8,1
224.0,0.054000000000000006,0.16,10.1,1
132.0,0.057999999999999996,0.18,10.9,1
224.0,0.054000000000000006,0.16,10.1,1
102.0,0.06,0.24,10.4,1
105.0,0.055999999999999994,0.33,9.2,1
117.0,0.055999999999999994,0.28,9.6,1
117.0,0.055999999999999994,0.28,9.6,1
179.0,0.047,0.26,9.0,1
89.0,0.037000000000000005,0.14,11.5,1
145.0,0.053,0.21,10.2,1
165.0,0.054000000000000006,0.2,9.9,1
105.0,0.055999999999999994,0.115,9.6,1
142.0,0.04,0.29,10.6,1
105.0,0.055999999999999994,0.33,9.2,1
99.0,0.038,0.24,11.8,1
102.0,0.035,0.24,12.2,1
117.0,0.055999999999999994,0.28,9.6,1
76.0,0.052000000000000005,0.22,10.6,1
91.0,0.054000000000000006,0.18,10.3,1
187.0,0.052000000000000005,0.93,10.2,1
181.0,0.035,0.29,10.7,1
76.0,0.038,0.28,11.7,1
92.0,0.031,0.25,12.0,1
105.0,0.048,0.18,10.6,1
61.0,0.031,0.24,12.2,1
124.0,0.04,0.33,11.0,1
79.0,0.03,0.37,12.4,1
115.0,0.087,0.49,9.4,1
92.0,0.031,0.25,12.0,1
130.0,0.027999999999999997,0.22,11.6,1
162.0,0.069,0.35,9.4,1
162.0,0.069,0.35,9.4,1
229.0,0.053,0.19,9.1,1
229.0,0.053,0.19,9.1,1
229.0,0.053,0.19,9.1,1
229.0,0.053,0.19,9.1,1
229.0,0.053,0.19,9.1,1
117.0,0.042,0.32,9.2,1
163.0,0.05,0.32,9.2,1
229.0,0.053,0.19,9.1,1
212.0,0.053,0.19,9.1,1
117.0,0.042,0.32,9.2,1
126.0,0.06,0.34,9.0,1
163.0,0.05,0.32,9.2,1
106.0,0.047,0.24,10.8,1
146.0,0.053,0.36,9.5,1
114.0,0.044000000000000004,0.29,11.0,1
146.0,0.040999999999999995,0.32,10.0,1
141.0,0.04,0.3,9.5,1
109.0,0.040999999999999995,0.33,10.1,1
94.0,0.051,0.18,9.5,1
74.0,0.217,0.39,9.5,1
137.0,0.055999999999999994,0.25,9.5,1
90.0,0.052000000000000005,0.18,9.4,1
125.0,0.048,0.18,9.4,1
110.0,0.044000000000000004,0.27,12.7,1
145.0,0.037000000000000005,0.23,9.7,1
153.0,0.057999999999999996,0.28,9.7,1
125.0,0.048,0.18,9.4,1
90.0,0.052000000000000005,0.18,9.4,1
137.0,0.055999999999999994,0.25,9.5,1
71.0,0.037000000000000005,0.22,11.7,1
101.0,0.036000000000000004,0.18,11.7,1
187.0,0.051,0.26,9.7,1
231.0,0.049,0.25,9.5,1
157.0,0.069,0.24,9.1,1
147.0,0.051,0.28,10.3,1
187.0,0.051,0.26,9.7,1
167.0,0.057999999999999996,0.24,9.9,1
175.0,0.059000000000000004,0.27,9.9,1
178.0,0.055999999999999994,0.39,10.2,1
132.0,0.035,0.24,12.1,1
138.0,0.045,0.23,11.3,1
128.0,0.031,0.26,11.4,1
125.0,0.039,0.32,12.2,1
150.0,0.057999999999999996,0.24,9.9,1
136.0,0.055999999999999994,0.21,10.3,1
125.0,0.039,0.32,12.2,1
107.0,0.047,0.17,10.4,1
128.0,0.031,0.26,11.4,1
161.0,0.040999999999999995,0.28,9.9,1
96.0,0.051,0.3,10.0,1
129.0,0.051,0.25,11.5,1
163.0,0.040999999999999995,0.28,10.5,1
134.0,0.027000000000000003,0.24,12.5,1
120.0,0.045,0.22,10.5,1
161.0,0.040999999999999995,0.28,9.9,1
157.0,0.051,0.45,11.4,1
169.0,0.055999999999999994,0.23,9.8,1
157.0,0.051,0.45,11.4,1
166.0,0.067,0.23,9.2,1
177.0,0.046,0.28,8.9,1
179.0,0.046,0.27,8.9,1
124.0,0.042,0.2,9.5,1
150.0,0.034,0.25,11.5,1
124.0,0.042,0.2,9.5,1
150.0,0.034,0.25,11.5,1
89.0,0.054000000000000006,0.2,9.5,1
164.0,0.049,0.39,9.7,1
90.0,0.067,0.23,9.7,1
147.0,0.048,0.44,9.5,1
184.0,0.04,0.28,9.4,1
162.0,0.06,0.34,9.0,1
151.0,0.046,0.15,10.6,1
147.0,0.048,0.44,9.5,1
180.0,0.042,0.29,9.1,1
184.0,0.04,0.28,9.4,1
169.0,0.094,0.23,8.8,1
171.0,0.047,0.23,10.4,1
228.0,0.043,0.36,8.9,1
141.0,0.031,0.31,10.6,1
162.0,0.06,0.34,9.0,1
151.0,0.046,0.15,10.6,1
100.0,0.047,0.2,10.6,1
186.0,0.048,0.27,9.0,1
235.0,0.06,0.34,8.8,1
101.0,0.042,0.18,10.5,1
174.0,0.046,0.29,9.5,1
186.0,0.048,0.27,9.0,1
172.0,0.049,0.26,10.4,1
133.0,0.046,0.21,10.0,1
128.0,0.039,0.14,10.4,1
132.0,0.157,0.39,9.0,1
205.0,0.049,0.48,9.3,1
132.0,0.157,0.39,9.0,1
205.0,0.049,0.48,9.3,1
134.0,0.061,0.36,9.0,1
61.0,0.032,0.25,11.5,1
159.0,0.055999999999999994,0.3,9.0,1
154.0,0.045,0.19,10.4,1
159.0,0.055999999999999994,0.3,9.0,1
167.0,0.027000000000000003,0.42,10.6,1
154.0,0.045,0.19,10.4,1
152.0,0.034,0.2,8.5,1
169.0,0.055,0.19,9.3,1
107.0,0.051,0.19,10.5,1
156.0,0.06,0.25,9.9,1
108.0,0.035,0.25,10.4,1
94.0,0.053,0.46,10.1,1
107.0,0.051,0.19,10.5,1
178.0,0.067,0.29,9.2,1
200.0,0.043,0.31,9.4,1
91.0,0.033,0.14,10.6,1
200.0,0.043,0.31,9.4,1
149.0,0.14800000000000002,0.4,8.7,1
77.0,0.047,0.16,10.2,1
66.0,0.046,0.16,10.3,1
210.0,0.049,0.33,9.5,1
210.0,0.049,0.33,9.5,1
210.0,0.049,0.33,9.5,1
210.0,0.049,0.33,9.5,1
144.0,0.158,0.41,9.4,1
145.0,0.157,0.43,9.4,1
210.0,0.049,0.33,9.5,1
97.0,0.037000000000000005,0.4,12.6,1
106.0,0.047,0.18,10.5,1
150.0,0.047,0.17,10.8,1
208.0,0.054000000000000006,0.32,9.9,1
97.0,0.037000000000000005,0.4,12.6,1
115.0,0.031,0.32,12.2,1
150.0,0.040999999999999995,0.42,10.0,1
168.0,0.04,0.28,10.6,1
202.0,0.042,0.29,9.5,1
109.0,0.027000000000000003,0.41,12.8,1
115.0,0.031,0.32,12.2,1
125.0,0.043,0.3,12.6,1
125.0,0.057999999999999996,0.22,9.4,1
194.0,0.055,0.26,9.0,1
126.0,0.051,0.44,9.1,1
168.0,0.06,0.42,9.4,1
143.0,0.04,0.36,12.2,1
134.0,0.049,0.295,10.0,1
159.0,0.053,0.21,9.2,1
139.0,0.045,0.28,9.3,1
126.0,0.035,0.28,9.8,1
159.0,0.053,0.21,9.2,1
132.0,0.036000000000000004,0.22,12.0,1
139.0,0.045,0.28,9.3,1
80.0,0.028999999999999998,0.32,12.6,1
127.0,0.032,0.19,12.2,1
144.0,0.061,0.42,11.0,1
116.0,0.038,0.2,12.0,1
153.0,0.045,0.24,8.8,1
164.0,0.046,0.26,8.9,1
84.0,0.035,0.4,12.7,1
130.0,0.037000000000000005,0.2,11.8,1
178.0,0.053,0.445,10.2,1
121.0,0.036000000000000004,0.41,9.9,1
148.0,0.040999999999999995,0.2,11.1,1
190.0,0.045,0.3,9.4,1
119.0,0.049,0.35,9.7,1
111.0,0.038,0.35,9.7,1
119.0,0.049,0.35,9.7,1
111.0,0.038,0.35,9.7,1
175.0,0.054000000000000006,0.3,9.8,1
209.0,0.05,0.38,9.3,1
161.0,0.032,0.3,10.5,1
209.0,0.049,0.4,9.3,1
106.0,0.024,0.37,12.6,1
212.0,0.057999999999999996,0.23,8.9,1
118.0,0.048,0.27,10.3,1
198.0,0.040999999999999995,0.26,10.6,1
180.0,0.067,0.28,9.0,1
167.0,0.051,0.34,9.7,1
90.0,0.040999999999999995,0.23,9.5,1
156.0,0.06,0.29,10.3,1
167.0,0.051,0.34,9.7,1
95.0,0.034,0.4,12.3,1
149.0,0.032,0.17,10.5,1
90.0,0.040999999999999995,0.23,9.5,1
211.0,0.043,0.24,10.0,1
179.0,0.039,0.28,8.8,1
98.0,0.031,0.23,10.9,1
141.0,0.028999999999999998,0.26,12.2,1
184.0,0.168,0.46,9.5,1
212.0,0.048,0.31,10.0,1
202.0,0.04,0.25,9.6,1
126.0,0.06,0.28,8.7,1
89.0,0.044000000000000004,0.18,10.7,1
66.0,0.046,0.21,11.1,1
130.0,0.024,0.48,12.5,1
130.0,0.051,0.34,10.4,1
93.0,0.027999999999999997,0.21,11.5,1
221.0,0.04,0.32,9.4,1
129.0,0.157,0.495,9.3,1
121.0,0.05,0.25,10.1,1
102.0,0.05,0.25,9.7,1
144.0,0.035,0.18,10.5,1
182.0,0.053,0.24,9.7,1
204.0,0.06,0.32,9.2,1
138.0,0.092,0.32,9.8,1
227.0,0.05,0.33,9.0,1
188.0,0.05,0.3,9.1,1
169.0,0.037000000000000005,0.34,10.4,1
144.0,0.03,0.16,10.7,1
107.0,0.039,0.1,10.5,1
202.0,0.099,0.45,9.2,1
85.0,0.036000000000000004,0.33,11.5,1
57.0,0.034,0.48,10.4,1
188.0,0.039,0.2,12.0,1
150.0,0.036000000000000004,0.32,12.2,1
188.0,0.039,0.2,12.0,1
90.0,0.05,0.22,9.8,1
282.0,0.063,0.23,9.3,1
191.0,0.084,0.27,9.6,1
196.0,0.085,0.27,9.5,1
144.0,0.042,0.23,10.2,1
107.0,0.028999999999999998,0.15,10.4,1
74.0,0.025,0.26,11.0,1
107.0,0.028999999999999998,0.15,10.4,1
160.0,0.042,0.2,8.7,1
189.0,0.053,0.3,9.9,1
186.0,0.053,0.3,9.9,1
106.0,0.040999999999999995,0.21,11.3,1
83.0,0.042,0.46,12.0,1
130.0,0.042,0.28,10.7,1
156.0,0.043,0.24,10.1,1
135.0,0.091,0.17,9.6,1
136.0,0.09300000000000001,0.17,9.6,1
252.0,0.055999999999999994,0.695,8.7,1
199.0,0.059000000000000004,0.27,10.3,1
218.0,0.047,0.3,9.1,1
101.0,0.037000000000000005,0.19,11.8,1
93.0,0.024,0.36,11.9,1
77.0,0.046,0.16,10.3,1
104.0,0.047,0.19,10.0,1
107.0,0.044000000000000004,0.16,10.2,1
202.0,0.038,0.26,10.0,1
125.0,0.034,0.33,12.7,1
130.0,0.046,0.16,9.6,1
188.0,0.044000000000000004,0.23,9.5,1
100.0,0.033,0.44,12.7,1
109.0,0.036000000000000004,0.31,11.0,1
214.0,0.044000000000000004,0.705,9.1,1
111.0,0.034,0.21,10.2,1
220.0,0.047,0.16,10.1,1
208.0,0.045,0.27,9.2,1
212.0,0.08,0.38,9.4,1
111.0,0.034,0.21,10.2,1
195.0,0.095,0.38,9.2,1
106.0,0.05,0.24,10.0,1
220.0,0.047,0.16,10.1,1
204.0,0.044000000000000004,0.815,9.0,1
98.0,0.032,0.41,9.5,1
207.0,0.07,0.36,9.1,1
118.0,0.031,0.4,13.3,1
198.0,0.045,0.26,9.5,1
210.0,0.096,0.44,9.2,1
117.0,0.036000000000000004,0.24,10.1,1
210.0,0.096,0.44,9.2,1
117.0,0.036000000000000004,0.24,10.1,1
172.0,0.04,0.22,11.2,1
230.0,0.04,0.34,9.8,1
172.0,0.04,0.22,11.2,1
230.0,0.04,0.34,9.8,1
195.0,0.042,0.28,9.4,1
177.0,0.045,0.29,9.0,1
198.0,0.044000000000000004,0.27,9.4,1
229.0,0.054000000000000006,0.35,8.9,1
253.0,0.045,0.28,9.1,1
148.0,0.034,0.35,9.8,1
183.0,0.055999999999999994,0.43,9.4,1
150.0,0.05,0.26,10.0,1
183.0,0.055999999999999994,0.43,9.4,1
130.0,0.042,0.27,9.9,1
159.0,0.147,0.46,10.0,1
168.0,0.027999999999999997,0.2,11.5,1
201.0,0.063,0.285,9.2,1
219.5,0.052000000000000005,0.32,10.0,1
201.0,0.063,0.285,9.2,1
210.0,0.051,0.34,10.0,1
210.0,0.052000000000000005,0.32,10.0,1
133.0,0.042,0.27,9.8,1
114.0,0.04,0.26,10.5,1
181.0,0.043,0.27,10.6,1
157.0,0.037000000000000005,0.56,9.4,1
157.0,0.037000000000000005,0.56,9.4,1
136.0,0.027000000000000003,0.19,11.0,1
141.0,0.027000000000000003,0.2,10.8,1
201.0,0.036000000000000004,0.29,9.0,1
194.0,0.031,0.32,9.6,1
156.0,0.037000000000000005,0.33,10.6,1
156.0,0.037000000000000005,0.33,10.6,1
194.0,0.031,0.32,9.6,1
147.0,0.045,0.33,9.2,1
147.0,0.045,0.33,9.2,1
71.0,0.053,0.26,9.5,1
72.0,0.053,0.25,9.5,1
184.0,0.039,0.26,10.3,1
124.0,0.053,0.26,8.8,1
161.0,0.040999999999999995,0.28,8.7,1
159.0,0.04,0.27,8.7,1
128.0,0.038,0.28,10.2,1
77.0,0.028999999999999998,0.16,10.1,1
118.0,0.049,0.34,9.5,1
176.0,0.055999999999999994,0.25,9.5,1
174.0,0.022000000000000002,0.35,11.6,1
97.0,0.032,0.24,10.7,1
142.0,0.043,0.29,10.1,1
83.0,0.035,0.27,11.1,1
117.0,0.071,0.56,9.8,1
148.0,0.142,0.29,9.0,1
83.0,0.035,0.27,11.1,1
215.0,0.047,0.27,9.5,1
143.0,0.052000000000000005,0.24,9.4,1
113.0,0.049,0.32,10.2,1
216.5,0.040999999999999995,0.37,9.8,1
201.0,0.047,0.26,9.5,1
215.0,0.047,0.27,9.5,1
191.0,0.05,0.3,9.0,1
204.0,0.045,0.28,10.1,1
122.0,0.079,0.24,8.8,1
122.0,0.034,0.27,11.9,1
122.0,0.034,0.27,11.9,1
174.0,0.07400000000000001,0.28,9.3,1
110.0,0.036000000000000004,0.39,10.0,1
201.0,0.075,0.2,9.5,1
174.0,0.07400000000000001,0.28,9.3,1
139.0,0.054000000000000006,0.31,9.7,1
139.0,0.054000000000000006,0.31,9.7,1
155.0,0.043,0.18,10.2,1
96.0,0.031,0.23,10.8,1
133.0,0.046,0.21,8.8,1
133.0,0.046,0.21,8.8,1
175.0,0.039,0.26,11.4,1
133.0,0.046,0.21,8.8,1
191.0,0.039,0.31,9.8,1
119.0,0.045,0.34,9.4,1
119.0,0.045,0.34,9.4,1
174.0,0.054000000000000006,0.3,9.4,1
194.0,0.053,0.4,9.4,1
212.0,0.044000000000000004,0.32,9.7,1
140.0,0.032,0.34,12.3,1
178.0,0.045,0.26,9.8,1
134.0,0.053,0.27,9.0,1
203.0,0.045,0.28,9.2,1
215.0,0.057999999999999996,0.3,9.4,1
67.0,0.043,0.175,9.9,1
145.0,0.032,0.34,9.8,1
148.0,0.028999999999999998,0.34,12.3,1
37.0,0.018000000000000002,0.12,11.9,1
170.0,0.038,0.32,10.2,1
224.0,0.034,0.51,9.5,1
37.0,0.018000000000000002,0.12,11.9,1
216.0,0.04,0.24,9.2,1
174.0,0.054000000000000006,0.41,9.7,1
138.0,0.028999999999999998,0.18,11.5,1
162.0,0.121,0.17,10.4,1
174.0,0.053,0.2,11.6,1
174.0,0.054000000000000006,0.41,9.7,1
162.0,0.121,0.17,10.4,1
138.0,0.028999999999999998,0.18,11.5,1
108.0,0.036000000000000004,0.16,10.2,1
109.0,0.037000000000000005,0.16,9.8,1
158.0,0.044000000000000004,0.42,9.0,1
163.0,0.036000000000000004,0.3,10.5,1
178.0,0.049,0.54,9.4,1
178.0,0.049,0.54,9.4,1
149.0,0.046,0.22,10.8,1
95.0,0.043,0.23,10.7,1
162.0,0.028999999999999998,0.26,10.6,1
110.0,0.046,0.23,9.2,1
142.0,0.032,0.28,9.5,1
142.0,0.032,0.28,9.5,1
111.0,0.027999999999999997,0.27,10.0,1
177.0,0.03,0.29,10.6,1
162.0,0.028999999999999998,0.26,10.6,1
166.0,0.028999999999999998,0.27,10.6,1
110.0,0.046,0.23,9.2,1
117.0,0.036000000000000004,0.32,11.0,1
159.0,0.040999999999999995,0.22,11.2,1
175.0,0.046,0.5,9.6,1
128.0,0.052000000000000005,0.33,9.4,1
209.0,0.045,0.26,9.5,1
188.0,0.052000000000000005,0.2,9.3,1
128.0,0.052000000000000005,0.33,9.4,1
209.0,0.045,0.26,9.5,1
110.0,0.046,0.36,9.4,1
146.0,0.043,0.13,11.2,1
150.0,0.043,0.15,11.2,1
146.0,0.043,0.13,11.2,1
170.0,0.033,0.23,8.8,1
150.0,0.043,0.15,11.2,1
146.0,0.043,0.13,11.2,1
137.0,0.079,0.255,9.4,1
103.0,0.03,0.32,11.1,1
131.0,0.052000000000000005,0.28,9.6,1
103.0,0.03,0.32,11.1,1
137.0,0.079,0.255,9.4,1
160.0,0.037000000000000005,0.41,10.6,1
240.0,0.048,0.37,8.9,1
80.0,0.021,0.21,12.3,1
132.0,0.027999999999999997,0.24,11.4,1
207.0,0.043,0.28,9.6,1
135.0,0.034,0.24,10.3,1
132.0,0.027999999999999997,0.24,11.4,1
80.0,0.032,0.16,12.1,1
56.0,0.026000000000000002,0.14,9.9,1
185.0,0.035,0.34,9.7,1
154.0,0.043,0.26,10.5,1
182.0,0.038,0.17,8.9,1
227.0,0.039,0.27,9.4,1
206.0,0.037000000000000005,0.25,9.6,1
104.0,0.013999999999999999,0.3,12.6,1
106.0,0.156,0.28,9.2,1
174.0,0.053,0.3,10.4,1
171.0,0.062,0.18,9.0,1
171.0,0.062,0.18,9.0,1
171.0,0.062,0.18,9.0,1
171.0,0.062,0.18,9.0,1
171.0,0.062,0.18,9.0,1
171.0,0.062,0.18,9.0,1
89.0,0.039,0.14,9.2,1
171.0,0.062,0.18,9.0,1
154.0,0.068,0.615,9.7,1
132.0,0.05,0.13,10.1,1
152.0,0.059000000000000004,0.34,11.0,1
144.0,0.038,0.32,10.8,1
147.0,0.048,0.21,10.8,1
107.0,0.027999999999999997,0.5,13.5,1
167.0,0.042,0.52,10.6,1
208.0,0.046,0.28,9.8,1
115.0,0.023,0.22,11.7,1
208.0,0.046,0.28,9.8,1
185.0,0.034,0.32,9.0,1
132.0,0.042,0.11,11.3,1
185.0,0.031,0.26,9.4,1
115.0,0.023,0.22,11.7,1
107.0,0.025,0.3,11.3,1
107.0,0.025,0.3,11.3,1
28.0,0.019,0.2,12.0,1
157.0,0.027999999999999997,0.2,10.6,1
202.0,0.024,0.26,10.8,1
209.0,0.024,0.25,10.8,1
28.0,0.019,0.2,12.0,1
177.0,0.053,0.27,9.4,1
219.0,0.038,0.3,9.4,1
107.0,0.025,0.3,11.3,1
140.0,0.05,0.36,9.4,1
80.0,0.021,0.21,12.0,1
129.0,0.039,0.18,10.3,1
129.0,0.039,0.18,10.3,1
129.0,0.039,0.18,10.3,1
126.0,0.026000000000000002,0.26,11.3,1
150.0,0.063,0.35,9.4,1
144.0,0.040999999999999995,0.28,8.7,1
140.0,0.05,0.36,9.4,1
126.0,0.026000000000000002,0.26,11.3,1
129.0,0.039,0.18,10.3,1
80.0,0.021,0.21,12.0,1
159.0,0.033,0.19,8.0,1
136.0,0.033,0.24,10.4,1
128.0,0.028999999999999998,0.17,10.7,1
219.0,0.03,0.24,10.2,1
197.0,0.044000000000000004,0.6,10.9,1
109.0,0.027000000000000003,0.445,10.5,1
100.0,0.012,0.28,11.7,1
186.0,0.065,0.44,8.6,1
174.0,0.034,0.24,9.0,1
191.0,0.044000000000000004,0.31,8.7,1
87.0,0.062,0.32,12.8,1
174.0,0.034,0.24,9.0,1
191.0,0.044000000000000004,0.31,8.7,1
104.0,0.023,0.13,11.8,1
84.0,0.034,0.14,11.6,1
89.0,0.027999999999999997,0.2,11.8,1
158.0,0.042,0.15,10.6,1
91.0,0.066,0.23,9.7,1
151.0,0.047,0.33,10.3,1
178.0,0.11900000000000001,0.17,10.2,1
113.0,0.048,0.12,10.1,1
71.0,0.046,0.18,10.9,1
127.0,0.037000000000000005,0.15,9.3,1
144.0,0.057,0.23,10.2,1
178.0,0.11900000000000001,0.17,10.2,1
162.0,0.066,0.34,9.5,1
146.0,0.069,0.68,9.3,1
80.0,0.018000000000000002,0.22,12.9,1
148.0,0.042,0.28,8.7,1
303.0,0.081,0.4,9.4,1
204.0,0.034,0.19,10.1,1
196.0,0.039,0.23,10.0,1
129.0,0.05,0.14,11.1,1
158.0,0.052000000000000005,0.15,10.3,1
73.0,0.033,0.15,12.2,1
156.0,0.067,0.33,9.3,1
178.0,0.040999999999999995,0.3,11.3,1
110.0,0.043,0.23,10.8,1
86.0,0.033,0.13,11.2,1
91.0,0.03,0.21,12.5,1
122.0,0.05,0.4,9.3,1
142.0,0.03,0.34,12.9,1
131.0,0.039,0.12,11.2,1
120.0,0.039,0.655,12.6,1
179.0,0.046,0.26,9.3,1
142.0,0.03,0.34,12.9,1
142.0,0.03,0.3,12.9,1
120.0,0.049,0.15,9.5,1
24.0,0.037000000000000005,0.37,11.9,1
120.0,0.032,0.35,10.3,1
120.0,0.033,0.32,10.3,1
93.0,0.031,0.1,11.2,1
150.0,0.03,0.25,12.0,1
144.0,0.042,0.31,9.6,1
110.0,0.040999999999999995,0.18,9.2,1
119.0,0.028999999999999998,0.17,12.9,1
149.0,0.061,0.19,9.3,1
136.0,0.03,0.32,12.1,1
144.0,0.042,0.31,9.6,1
128.0,0.026000000000000002,0.21,11.2,1
98.0,0.028999999999999998,0.16,11.2,1
119.0,0.028999999999999998,0.17,12.9,1
187.0,0.042,0.24,9.2,1
149.0,0.061,0.19,9.3,1
110.0,0.040999999999999995,0.18,9.2,1
124.0,0.040999999999999995,0.3,9.3,1
108.0,0.03,0.28,10.7,1
166.0,0.024,0.31,9.8,1
143.0,0.036000000000000004,0.23,10.3,1
108.0,0.03,0.28,10.7,1
121.0,0.025,0.23,11.3,1
182.0,0.048,0.22,8.8,1
104.0,0.043,0.18,10.8,1
166.0,0.024,0.31,9.8,1
124.0,0.040999999999999995,0.3,9.3,1
72.0,0.027000000000000003,0.46,11.5,1
133.0,0.038,0.23,8.8,1
133.0,0.038,0.23,8.8,1
133.0,0.038,0.23,8.8,1
201.0,0.17,0.26,9.4,1
200.0,0.171,0.26,9.4,1
209.0,0.045,0.28,9.6,1
133.0,0.038,0.23,8.8,1
189.0,0.044000000000000004,0.23,9.3,1
184.0,0.044000000000000004,0.25,8.9,1
184.0,0.044000000000000004,0.25,8.9,1
155.0,0.049,0.2,10.0,1
182.0,0.045,0.21,9.1,1
189.0,0.044000000000000004,0.23,9.3,1
188.0,0.043,0.24,9.4,1
179.0,0.04,0.25,10.1,1
184.0,0.044000000000000004,0.25,8.9,1
143.0,0.046,0.16,10.8,1
69.0,0.027999999999999997,0.28,10.0,1
160.0,0.028999999999999998,0.18,10.9,1
92.0,0.027000000000000003,0.26,12.0,1
171.0,0.043,0.37,9.3,1
101.0,0.03,0.4,12.3,1
129.0,0.038,0.26,10.4,1
160.0,0.028999999999999998,0.18,10.9,1
153.0,0.045,0.23,10.5,1
91.0,0.036000000000000004,0.2,9.8,1
121.0,0.040999999999999995,0.17,10.5,1
213.0,0.051,0.35,9.9,1
